,patient_id,cell_type_epi,ID1,ID2,ID3,ID4,JUN,FOS,FOSB,HSPA5,HSP90B1,RPS27,RPL10,EEF1A1
35,p018,Ciliated,0.693147180559945,0.0,0.0,1.09861228866811,1.94591014905531,2.07944154167984,1.38629436111989,0.693147180559945,0.693147180559945,2.94443897916644,1.09861228866811,2.77258872223978
36,p018,AT2,0.0,0.0,0.0,0.0,1.38629436111989,1.79175946922805,0.693147180559945,0.693147180559945,2.19722457733622,3.36729582998647,2.30258509299405,2.89037175789616
37,p018,AT2,0.0,0.0,0.0,0.0,1.79175946922805,2.07944154167984,0.0,0.0,1.09861228866811,3.68887945411394,2.70805020110221,3.29583686600433
38,p018,AT2,0.0,0.0,0.0,0.0,1.79175946922805,0.693147180559945,1.94591014905531,0.693147180559945,0.693147180559945,3.3322045101752,2.30258509299405,1.94591014905531
39,p018,AT2,1.09861228866811,0.693147180559945,0.0,0.0,2.484906649788,3.09104245335832,1.6094379124341,1.38629436111989,1.09861228866811,3.46573590279973,2.484906649788,2.30258509299405
40,p018,Ciliated,0.0,0.0,0.0,0.0,2.07944154167984,2.70805020110221,1.09861228866811,0.0,0.0,2.19722457733622,1.38629436111989,1.6094379124341
41,p018,AT1,1.79175946922805,0.0,0.0,0.0,3.46573590279973,3.25809653802148,2.94443897916644,0.0,0.0,1.6094379124341,1.6094379124341,2.19722457733622
42,p018,Ciliated,0.0,1.38629436111989,0.0,0.0,2.63905732961526,2.94443897916644,0.0,0.0,0.0,2.07944154167984,1.09861228866811,2.39789527279837
43,p018,Ciliated,0.0,0.0,0.0,0.693147180559945,2.07944154167984,2.77258872223978,1.94591014905531,0.0,0.0,2.39789527279837,1.79175946922805,2.07944154167984
44,p018,Ciliated,0.0,0.0,0.0,0.0,1.6094379124341,2.07944154167984,1.09861228866811,0.0,0.693147180559945,2.30258509299405,1.6094379124341,2.30258509299405
45,p018,Ciliated,0.693147180559945,0.0,0.0,0.0,1.79175946922805,3.13549421592915,1.6094379124341,0.0,0.693147180559945,2.484906649788,1.79175946922805,2.07944154167984
46,p018,Ciliated,0.0,0.0,0.0,0.0,1.38629436111989,1.38629436111989,1.09861228866811,0.0,0.693147180559945,1.6094379124341,1.6094379124341,2.07944154167984
47,p018,Ciliated,0.693147180559945,0.693147180559945,0.0,0.0,1.6094379124341,1.6094379124341,1.38629436111989,0.693147180559945,1.38629436111989,2.70805020110221,2.07944154167984,2.30258509299405
48,p018,Ciliated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228866811,1.79175946922805,2.99573227355399,1.6094379124341,1.94591014905531
49,p018,Ciliated,1.09861228866811,0.0,0.0,0.0,1.79175946922805,2.94443897916644,2.19722457733622,0.0,0.0,2.77258872223978,1.38629436111989,2.07944154167984
50,p018,AT2,1.09861228866811,0.0,0.0,0.0,0.0,1.09861228866811,1.79175946922805,1.38629436111989,1.6094379124341,2.56494935746154,1.94591014905531,2.19722457733622
51,p018,Tumor,1.09861228866811,0.0,0.0,0.0,1.38629436111989,0.693147180559945,0.0,0.0,1.94591014905531,3.49650756146648,2.484906649788,2.63905732961526
52,p018,AT2,1.09861228866811,2.07944154167984,1.09861228866811,0.0,0.693147180559945,1.6094379124341,0.693147180559945,1.38629436111989,0.693147180559945,3.17805383034795,2.56494935746154,2.94443897916644
53,p018,Tumor,1.79175946922805,0.0,0.0,0.0,1.09861228866811,1.6094379124341,1.09861228866811,1.09861228866811,0.0,2.07944154167984,2.07944154167984,1.38629436111989
54,p018,AT2,1.38629436111989,0.0,0.0,0.693147180559945,2.39789527279837,2.39789527279837,1.79175946922805,1.09861228866811,1.38629436111989,3.76120011569356,3.04452243772342,3.09104245335832
55,p018,Ciliated,0.0,0.0,0.0,0.0,0.0,1.38629436111989,0.0,1.09861228866811,0.0,2.19722457733622,1.09861228866811,2.30258509299405
56,p018,Tumor,0.0,0.0,0.0,0.0,1.6094379124341,1.09861228866811,0.0,0.0,1.09861228866811,2.56494935746154,2.07944154167984,2.83321334405622
57,p018,AT2,0.0,0.0,0.0,0.0,0.693147180559945,1.38629436111989,0.693147180559945,0.0,0.0,4.02535169073515,2.89037175789616,2.77258872223978
58,p018,Ciliated,0.0,0.0,0.0,0.0,1.79175946922805,1.79175946922805,1.38629436111989,1.09861228866811,0.0,0.693147180559945,0.693147180559945,0.693147180559945
59,p018,Ciliated,1.6094379124341,0.693147180559945,0.693147180559945,0.0,2.30258509299405,3.2188758248682,0.0,0.693147180559945,1.6094379124341,3.04452243772342,1.38629436111989,2.07944154167984
60,p018,AT2,0.0,0.0,0.0,0.0,2.07944154167984,2.19722457733622,1.09861228866811,0.0,1.94591014905531,3.2188758248682,2.39789527279837,2.77258872223978
61,p018,Ciliated,0.0,0.0,0.0,0.0,1.94591014905531,0.693147180559945,0.0,0.0,0.0,2.39789527279837,2.19722457733622,1.6094379124341
62,p018,Ciliated,0.0,0.0,0.0,0.0,1.09861228866811,0.0,0.0,0.0,0.693147180559945,2.484906649788,1.6094379124341,2.56494935746154
63,p018,AT1,1.09861228866811,0.0,0.0,0.0,4.06044301054642,3.95124371858143,3.66356164612965,0.0,0.0,0.693147180559945,0.693147180559945,1.94591014905531
64,p018,Ciliated,1.09861228866811,0.0,0.0,0.0,0.693147180559945,1.38629436111989,0.693147180559945,0.0,0.693147180559945,2.89037175789616,2.07944154167984,1.6094379124341
65,p018,AT2,1.09861228866811,0.0,0.0,0.0,0.693147180559945,2.70805020110221,0.693147180559945,0.0,0.0,2.77258872223978,2.07944154167984,2.07944154167984
66,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,1.79175946922805,0.693147180559945,0.0,0.0,1.6094379124341,1.94591014905531,2.30258509299405
67,p018,Ciliated,1.38629436111989,0.0,0.0,0.0,2.63905732961526,2.77258872223978,2.07944154167984,0.0,0.0,2.39789527279837,2.07944154167984,1.09861228866811
68,p018,AT2,0.0,0.0,0.0,0.0,1.79175946922805,0.0,0.0,0.0,0.0,3.17805383034795,2.83321334405622,2.07944154167984
69,p018,Ciliated,1.38629436111989,0.693147180559945,0.693147180559945,0.0,1.6094379124341,2.484906649788,1.09861228866811,0.0,0.0,2.07944154167984,1.38629436111989,2.30258509299405
70,p018,AT2,0.693147180559945,0.693147180559945,0.0,0.0,2.07944154167984,1.09861228866811,0.0,1.09861228866811,0.693147180559945,3.73766961828337,2.63905732961526,3.17805383034795
71,p018,AT2,0.693147180559945,0.0,0.0,0.0,2.30258509299405,0.0,1.38629436111989,1.38629436111989,1.09861228866811,3.61091791264422,2.63905732961526,2.77258872223978
72,p018,Tumor,0.693147180559945,0.0,0.0,0.0,1.79175946922805,2.484906649788,1.09861228866811,0.0,0.0,2.83321334405622,1.6094379124341,2.63905732961526
73,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.38629436111989,1.09861228866811,1.09861228866811,1.6094379124341
74,p018,Ciliated,1.38629436111989,0.0,0.693147180559945,0.0,2.30258509299405,2.30258509299405,1.94591014905531,0.0,0.693147180559945,2.70805020110221,2.19722457733622,1.79175946922805
75,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,0.0,2.30258509299405,2.56494935746154,1.6094379124341
76,p018,Ciliated,0.0,0.0,0.0,0.0,1.38629436111989,1.38629436111989,0.0,1.09861228866811,1.09861228866811,1.79175946922805,1.6094379124341,2.484906649788
77,p018,Ciliated,1.09861228866811,0.0,1.38629436111989,0.0,2.07944154167984,2.39789527279837,1.6094379124341,1.09861228866811,1.38629436111989,2.19722457733622,1.79175946922805,2.63905732961526
78,p018,AT1,1.09861228866811,0.0,0.0,0.0,1.38629436111989,0.693147180559945,2.94443897916644,0.0,1.38629436111989,2.07944154167984,2.07944154167984,2.63905732961526
79,p018,AT2,0.0,0.0,0.0,0.0,1.09861228866811,1.6094379124341,2.39789527279837,0.693147180559945,0.0,3.36729582998647,2.484906649788,3.09104245335832
80,p018,Ciliated,0.0,0.0,1.09861228866811,0.0,0.693147180559945,1.38629436111989,0.693147180559945,0.0,0.0,1.79175946922805,1.38629436111989,0.693147180559945
81,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,0.0,1.6094379124341,0.693147180559945,1.94591014905531
82,p018,AT2,0.0,0.693147180559945,0.0,0.0,2.39789527279837,2.39789527279837,0.693147180559945,1.38629436111989,1.6094379124341,3.40119738166216,2.83321334405622,2.83321334405622
83,p018,Ciliated,0.0,1.09861228866811,0.0,0.0,2.70805020110221,1.38629436111989,1.6094379124341,0.0,1.09861228866811,2.484906649788,2.77258872223978,2.70805020110221
84,p018,AT2,0.693147180559945,0.0,0.0,0.0,0.0,0.693147180559945,1.94591014905531,0.0,1.09861228866811,2.77258872223978,2.89037175789616,3.36729582998647
85,p018,Ciliated,1.09861228866811,0.0,0.693147180559945,0.693147180559945,2.07944154167984,2.19722457733622,0.0,0.693147180559945,1.38629436111989,2.07944154167984,1.6094379124341,2.39789527279837
86,p018,AT2,1.09861228866811,1.38629436111989,0.0,0.0,0.693147180559945,0.693147180559945,1.38629436111989,0.0,1.79175946922805,3.63758615972639,2.39789527279837,2.07944154167984
87,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,0.0,2.484906649788,1.6094379124341,1.6094379124341
88,p018,Ciliated,1.09861228866811,0.693147180559945,0.0,0.0,1.09861228866811,3.3322045101752,0.693147180559945,0.0,1.09861228866811,2.30258509299405,1.79175946922805,2.07944154167984
89,p018,Ciliated,0.0,0.0,0.0,0.0,0.0,1.6094379124341,0.0,1.38629436111989,1.79175946922805,1.6094379124341,0.693147180559945,1.09861228866811
90,p018,Ciliated,0.0,0.0,0.0,0.0,1.79175946922805,2.07944154167984,2.07944154167984,0.693147180559945,0.0,2.07944154167984,2.07944154167984,2.83321334405622
91,p018,Tumor,0.0,0.0,0.0,0.0,0.693147180559945,1.38629436111989,0.693147180559945,1.79175946922805,1.79175946922805,3.40119738166216,2.30258509299405,2.30258509299405
92,p018,AT1,0.0,0.0,1.09861228866811,0.0,3.04452243772342,2.77258872223978,2.89037175789616,1.38629436111989,0.693147180559945,1.09861228866811,2.07944154167984,1.6094379124341
93,p018,Ciliated,0.0,0.0,0.0,0.0,0.0,2.30258509299405,0.0,1.09861228866811,1.6094379124341,1.6094379124341,0.693147180559945,1.6094379124341
94,p018,AT2,0.0,0.0,0.0,0.0,1.09861228866811,1.38629436111989,0.693147180559945,1.09861228866811,1.6094379124341,3.2188758248682,1.79175946922805,2.30258509299405
95,p018,Tumor,0.0,0.0,0.0,0.0,0.693147180559945,1.09861228866811,1.6094379124341,0.0,0.0,1.94591014905531,1.38629436111989,2.19722457733622
96,p018,Ciliated,0.693147180559945,0.0,0.0,0.0,1.38629436111989,2.30258509299405,2.07944154167984,0.693147180559945,0.693147180559945,1.94591014905531,1.79175946922805,1.38629436111989
97,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,1.38629436111989,2.484906649788,1.6094379124341,1.94591014905531
98,p018,Ciliated,0.693147180559945,0.0,0.0,0.0,1.09861228866811,1.6094379124341,1.09861228866811,0.693147180559945,0.0,1.09861228866811,1.09861228866811,2.07944154167984
99,p018,Ciliated,1.09861228866811,0.0,0.0,0.693147180559945,2.19722457733622,2.19722457733622,1.6094379124341,0.0,0.693147180559945,2.39789527279837,2.30258509299405,2.484906649788
100,p018,AT1,0.0,0.0,1.09861228866811,0.0,3.98898404656427,3.66356164612965,4.30406509320417,0.0,0.0,1.6094379124341,1.94591014905531,2.30258509299405
101,p018,AT2,0.0,0.0,0.0,0.0,0.693147180559945,1.38629436111989,0.693147180559945,0.0,1.38629436111989,3.43398720448515,2.07944154167984,2.77258872223978
102,p018,Ciliated,0.0,0.693147180559945,0.0,0.0,1.6094379124341,2.39789527279837,2.19722457733622,0.0,0.693147180559945,2.19722457733622,1.79175946922805,2.56494935746154
103,p018,Ciliated,1.09861228866811,0.0,0.0,0.693147180559945,1.6094379124341,1.94591014905531,1.6094379124341,0.693147180559945,0.693147180559945,2.70805020110221,2.19722457733622,2.83321334405622
104,p018,Ciliated,0.0,0.0,0.0,0.0,1.38629436111989,2.39789527279837,0.0,0.0,0.0,2.30258509299405,1.79175946922805,1.09861228866811
105,p018,Ciliated,1.09861228866811,0.0,0.0,0.0,1.6094379124341,2.30258509299405,1.09861228866811,0.0,1.09861228866811,2.39789527279837,1.79175946922805,2.70805020110221
106,p018,Tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228866811,1.38629436111989,2.70805020110221,1.09861228866811,2.19722457733622
107,p018,AT2,1.38629436111989,0.0,0.0,0.693147180559945,2.56494935746154,2.30258509299405,1.6094379124341,1.38629436111989,0.693147180559945,3.63758615972639,2.77258872223978,3.09104245335832
108,p018,Ciliated,0.0,0.0,0.0,0.0,1.09861228866811,2.63905732961526,1.6094379124341,0.0,1.6094379124341,2.19722457733622,1.38629436111989,1.94591014905531
109,p018,AT1,0.0,0.0,0.0,0.0,2.484906649788,3.98898404656427,2.94443897916644,1.38629436111989,0.693147180559945,1.79175946922805,1.79175946922805,1.79175946922805
110,p018,AT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228866811,1.6094379124341,3.09104245335832,2.89037175789616,2.83321334405622
111,p018,Club,0.693147180559945,0.0,0.0,0.0,1.38629436111989,2.19722457733622,1.79175946922805,0.0,0.0,1.94591014905531,2.19722457733622,1.94591014905531
112,p018,Ciliated,0.693147180559945,0.0,0.693147180559945,0.0,1.38629436111989,1.94591014905531,1.09861228866811,0.0,0.693147180559945,2.70805020110221,1.94591014905531,2.30258509299405
113,p018,Ciliated,0.0,0.0,0.0,0.0,1.09861228866811,0.0,0.0,1.38629436111989,1.94591014905531,0.0,1.94591014905531,2.484906649788
114,p018,AT1,0.0,0.0,0.0,0.0,1.38629436111989,1.38629436111989,2.39789527279837,0.0,0.0,1.09861228866811,1.6094379124341,2.07944154167984
115,p018,Tumor,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,1.09861228866811,2.89037175789616,1.38629436111989,2.63905732961526
116,p018,Ciliated,0.693147180559945,0.0,0.0,0.0,2.19722457733622,2.39789527279837,0.0,1.09861228866811,0.0,2.30258509299405,0.693147180559945,1.94591014905531
117,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,0.0,1.6094379124341,2.19722457733622,1.6094379124341
118,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,0.0,2.83321334405622,2.30258509299405,2.77258872223978
119,p018,Ciliated,1.38629436111989,0.693147180559945,0.0,1.09861228866811,0.693147180559945,2.39789527279837,1.79175946922805,0.0,0.693147180559945,2.56494935746154,2.30258509299405,2.94443897916644
120,p018,Ciliated,0.0,0.0,0.0,0.0,2.484906649788,2.89037175789616,0.0,1.09861228866811,0.0,2.39789527279837,2.07944154167984,1.79175946922805
121,p018,Ciliated,0.0,0.693147180559945,0.0,0.693147180559945,2.63905732961526,3.40119738166216,2.89037175789616,0.0,1.09861228866811,2.56494935746154,1.94591014905531,2.56494935746154
122,p018,AT2,1.09861228866811,1.6094379124341,0.0,0.693147180559945,2.19722457733622,2.07944154167984,1.79175946922805,0.693147180559945,0.693147180559945,2.99573227355399,2.56494935746154,2.83321334405622
123,p018,Club,0.693147180559945,0.0,0.693147180559945,0.693147180559945,2.07944154167984,1.38629436111989,0.0,0.693147180559945,0.693147180559945,2.19722457733622,1.09861228866811,2.56494935746154
124,p018,Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94591014905531,1.09861228866811,1.94591014905531
125,p018,Ciliated,1.09861228866811,0.0,0.0,0.0,1.6094379124341,2.56494935746154,0.693147180559945,0.0,1.09861228866811,1.38629436111989,1.38629436111989,0.693147180559945
126,p018,Ciliated,0.693147180559945,0.0,0.693147180559945,0.0,1.79175946922805,2.484906649788,0.0,0.0,1.38629436111989,1.79175946922805,1.94591014905531,1.79175946922805
127,p018,AT2,0.693147180559945,0.693147180559945,0.0,0.0,2.484906649788,2.83321334405622,0.693147180559945,0.693147180559945,1.09861228866811,3.66356164612965,2.77258872223978,3.09104245335832
128,p018,Ciliated,0.693147180559945,1.09861228866811,0.0,0.0,0.0,2.83321334405622,0.0,0.693147180559945,1.09861228866811,1.6094379124341,1.94591014905531,2.484906649788
129,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,0.0,1.94591014905531,0.693147180559945,0.693147180559945
130,p018,Ciliated,0.0,0.0,0.0,0.0,1.09861228866811,2.07944154167984,0.693147180559945,0.693147180559945,0.693147180559945,2.484906649788,1.94591014905531,2.30258509299405
131,p018,AT2,0.0,1.38629436111989,0.0,0.693147180559945,0.0,1.94591014905531,0.0,0.0,0.693147180559945,3.85014760171006,2.484906649788,3.13549421592915
132,p018,AT2,0.0,0.0,0.693147180559945,0.0,1.6094379124341,1.09861228866811,0.693147180559945,1.38629436111989,1.94591014905531,4.23410650459726,3.25809653802148,2.19722457733622
133,p018,Ciliated,0.693147180559945,0.0,0.0,0.0,2.484906649788,2.63905732961526,1.09861228866811,0.0,0.0,2.39789527279837,1.79175946922805,2.30258509299405
134,p018,Ciliated,1.6094379124341,0.0,1.09861228866811,0.0,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.0,1.6094379124341,0.693147180559945,2.77258872223978
135,p018,Ciliated,0.0,0.693147180559945,0.0,0.0,0.0,1.94591014905531,0.0,0.0,0.0,2.89037175789616,2.19722457733622,2.39789527279837
136,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,1.6094379124341,0.693147180559945,1.09861228866811,0.0,1.38629436111989,0.693147180559945,1.38629436111989
137,p018,AT2,0.0,0.693147180559945,0.0,0.0,1.09861228866811,1.79175946922805,0.693147180559945,0.693147180559945,1.09861228866811,3.3322045101752,2.30258509299405,3.29583686600433
138,p018,AT2,0.0,0.0,0.0,0.693147180559945,1.79175946922805,1.6094379124341,1.38629436111989,0.0,0.0,2.89037175789616,1.79175946922805,2.484906649788
139,p018,Ciliated,1.09861228866811,0.0,0.0,0.693147180559945,1.38629436111989,1.79175946922805,0.693147180559945,0.0,1.38629436111989,2.63905732961526,1.94591014905531,2.19722457733622
140,p018,Ciliated,0.0,0.0,0.0,0.0,1.09861228866811,1.38629436111989,0.0,1.09861228866811,1.09861228866811,1.94591014905531,1.94591014905531,1.94591014905531
141,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,1.79175946922805,0.693147180559945,0.0,1.09861228866811,1.94591014905531,2.19722457733622,1.6094379124341
142,p018,Ciliated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228866811,1.09861228866811,2.30258509299405,1.79175946922805,2.19722457733622
143,p018,Ciliated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341,1.38629436111989,1.94591014905531,0.0
144,p018,AT1,0.0,0.0,0.0,0.0,3.2188758248682,3.29583686600433,2.30258509299405,0.0,1.09861228866811,1.6094379124341,1.6094379124341,2.19722457733622
145,p018,Ciliated,0.0,0.0,0.0,0.0,1.38629436111989,0.693147180559945,0.0,0.0,0.693147180559945,1.38629436111989,1.38629436111989,2.63905732961526
146,p018,AT2,0.0,0.0,0.0,0.0,1.09861228866811,1.38629436111989,0.0,0.693147180559945,1.09861228866811,3.49650756146648,2.39789527279837,3.13549421592915
147,p018,Ciliated,0.0,0.693147180559945,0.0,0.0,1.09861228866811,1.09861228866811,0.0,1.38629436111989,0.0,1.09861228866811,1.09861228866811,2.07944154167984
148,p018,Club,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.0,0.0,2.484906649788,1.6094379124341,2.19722457733622
149,p018,AT2,0.0,0.693147180559945,0.0,0.0,1.09861228866811,0.693147180559945,1.09861228866811,1.6094379124341,0.693147180559945,2.94443897916644,2.63905732961526,3.2188758248682
150,p018,Ciliated,0.0,1.09861228866811,0.0,0.0,1.09861228866811,2.07944154167984,1.6094379124341,0.0,1.79175946922805,2.39789527279837,2.07944154167984,1.94591014905531
151,p018,Ciliated,0.0,0.0,0.0,0.0,1.38629436111989,2.484906649788,0.0,0.0,0.0,2.07944154167984,0.0,1.6094379124341
152,p018,AT2,0.693147180559945,0.693147180559945,0.0,0.693147180559945,2.484906649788,2.30258509299405,2.56494935746154,0.693147180559945,1.79175946922805,2.70805020110221,1.94591014905531,2.07944154167984
153,p018,Club,0.693147180559945,0.0,0.0,0.693147180559945,1.79175946922805,1.79175946922805,1.6094379124341,0.0,0.0,2.19722457733622,2.30258509299405,1.38629436111989
154,p018,Tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.0,1.09861228866811,3.09104245335832,1.09861228866811,1.38629436111989
155,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,1.79175946922805,1.94591014905531,0.693147180559945,2.30258509299405
156,p018,Ciliated,0.0,0.0,0.0,0.0,0.693147180559945,1.6094379124341,0.693147180559945,0.0,0.693147180559945,3.04452243772342,1.79175946922805,2.19722457733622
157,p018,AT2,0.0,1.09861228866811,0.0,0.693147180559945,0.0,1.09861228866811,0.0,0.0,0.0,2.63905732961526,2.63905732961526,2.39789527279837
